FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
,Dalot,DEF,MUN,4900000,1,1,0.125,2.55102040816327E-08,2.04081632653061E-07,0,9266,0,0,0,0,0,0,0,0.2,77,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.1,1210,0,-1,0,0,59,60,0,0,8,Liverpool,Norwich,Bournemouth,Brighton,Sheffield United,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Charlie,Daniels,DEF,BOU,4400000,0,3,0.375,8.52272727272727E-08,6.81818181818182E-07,0,14212,0,2,0,0,0,0,0,0.7,104,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,2995,0,-1,0,0,126,4,0,0,18,Norwich,Watford,Man Utd,Newcastle,Wolverhampton,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Danilo,DEF,MCI,5000000,0,0,0,0,0,0,5266,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,-1,0,0,0,8,0,0,0,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Danjuma,MID,BOU,5800000,1,2,0.25,4.31034482758621E-08,3.44827586206897E-07,0,3680,0,0,0,0,0,0,0,0.3,20,-2,0,2,2,0.1,0,0.5,0,0,0,0,0,0,323,0,-1,0,0,24,28,0,0,6,Norwich,Watford,Man Utd,Newcastle,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Scott,Dann,DEF,CRY,4400000,0,8,1,2.27272727272727E-07,1.81818181818182E-06,0,13498,0,1,0,0,0,0,0,1.8,197,-1,0,8,1,0,0,0,0,0,1,0,0,0.2,7804,0,-1,0,0,180,43,0,0,37,Man City,Arsenal,Leicester,Chelsea,Liverpool,0.5,0.5,0.9,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.5,1,0.5,0.8,0.5,0.5,0.6,0.5,0.5,0.5,1,0.5,0.8
Kevin,Danso,DEF,SOU,4400000,0,8,1,2.27272727272727E-07,1.81818181818182E-06,0,1860,0,3,0,0,0,0,0,1.8,54,-1,1,8,1,0,0,0,0,0,1,0,1,0,2338,0,-1,0,0,207,23,-1,1,33,Wolverhampton,Leicester,Man City,Everton,Arsenal,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.8,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,3804,0,0,0,0,0,0,0,0,74,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1081,0,-1,0,0,0,21,0,0,0,Chelsea,Wolverhampton,West Ham,Bournemouth,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4900000,0,0,0,0,0,0,4297,0,0,0,0,0,0,0,0,33,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,425,0,-1,0,0,0,0,0,0,0,Liverpool,Norwich,Bournemouth,Brighton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,David Luiz,DEF,ARS,5800000,15,21,3,5.17241379310345E-07,3.62068965517241E-06,0,319955,2,11,0,0,0,1,0,3.6,1861,-2,0,21,2,0.8,0,4.8,3,0,1,0,0,5.4,60432,0,-1,0,1,630,6811,0,0,116,Sheffield United,Crystal Palace,Wolverhampton,Leicester,Southampton,3.5,4.1,2.7,2.4,2.6,1.8,3,2.8,2.3,2.9,1.7,2.7,4.2,2.5,3,2.1,1.7,4.1,4.1,2.2,3.3,2.2,3,3.5,2.4,3.9,2.5,2.6,2.7,3.6
,David Silva,MID,MCI,7600000,3,40,5,6.57894736842105E-07,5.26315789473684E-06,0,370264,0,4,0,0,0,1,0,5.3,14957,1,0,40,-1,0.5,0,4,3,0,4,0,5,10.4,720566,0,-1,0,2,482,14367,0,0,137,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,5,5.1,5,4.8,4.7,6.1,5.4,6.5,5.5,5.7,6.4,5.8,6.4,4.5,6.7,7.5,4.5,4.9,4.4,5.6,4.6,6.4,4.9,3.9,6.7,6.2,6,6.5,6.2,6.6
Ben,Davies,DEF,TOT,5400000,1,3,0.375,6.94444444444444E-08,5.55555555555556E-07,0,8869,0,3,0,0,0,0,0,0.6,172,-1,0,3,1,0.1,0,0.5,0,0,0,0,0,0.2,4612,0,-1,0,0,106,84,0,0,19,Watford,Liverpool,Everton,Sheffield United,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Tom,Davies,MID,EVE,5300000,0,2,0.25,4.71698113207547E-08,3.77358490566038E-07,0,6279,0,1,0,0,0,0,0,0.4,81,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.1,2204,0,-1,0,0,20,16,0,0,5,West Ham,Brighton,Tottenham,Southampton,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Keinan,Davis,MID,AVL,4500000,0,4,0.5,1.11111111111111E-07,8.88888888888889E-07,0,15894,0,1,0,0,0,0,0,0.9,386,0,0,4,0,0.1,0,0.5,0,0,0,0,0,0.3,10104,0,-1,0,0,41,148,0,0,13,Brighton,Man City,Liverpool,Wolverhampton,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Craig,Dawson,DEF,WAT,4900000,1,6,0.8,1.63265306122449E-07,1.22448979591837E-06,0,11052,1,20,0,0,0,0,0,1.2,195,-1,0,6,1,0,0,0.2,0,0,0,0,0,0.2,3395,0,-1,0,0,663,41,0,0,81,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.5,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.6,0.4,0.4,0.4
Kevin,De Bruyne,MID,MCI,10000000,0,63,9,9E-07,6.3E-06,0,1256967,0,4,0,0,0,2,0,6.3,90500,5,0,63,-5,0.7,0,6.8,10,0,3,0,9,31.3,2125355,0,-1,0,3,528,32628,0,0,246,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,0,11.7,10.6,11.3,11,11.9,11.3,13.5,11.9,12.7,12.5,10.5,12.8,10.7,13.5,13.5,10.7,11.4,10.5,12.1,10.8,12.9,11.4,9.6,13.5,12.1,11.9,11.9,11.7,13.5
David,de Gea,GLK,MUN,5600000,2,32,4,7.14285714285714E-07,5.71428571428571E-06,0,504102,0,8,0,22,0,0,0,5.7,19752,1,0,32,-1,0.8,0,4.2,5,0,2,0,0,17.4,689238,0,-1,0,1,720,8636,0,0,133,Liverpool,Norwich,Bournemouth,Brighton,Sheffield United,4.5,2.1,2,5,4.3,5.9,5.9,2.6,6,3.1,6,2,2.4,5.7,3,5,4.7,2.5,5.7,3.6,4.1,3,5.1,2.6,4.1,3.3,4.5,2.9,5.4,2.9
Troy,Deeney,FWD,WAT,6200000,0,4,0.5,8.06451612903226E-08,6.45161290322581E-07,0,168762,0,4,0,0,0,0,0,0.6,377,-3,0,4,3,0,0,0,0,0,0,0,0,0.6,15084,0,-1,0,0,180,13,0,0,11,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2
Steven,Defour,MID,BUR,5500000,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,-1,0,0,0,4,0,0,0,Leicester,Chelsea,Sheffield United,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,Delph,DEF,EVE,5400000,2,4,0.5,9.25925925925926E-08,7.40740740740741E-07,0,18316,2,11,0,0,0,0,0,0.7,234,-1,0,4,1,0.2,0,1,0,0,0,0,0,0.3,7650,0,-1,0,0,450,246,0,0,60,West Ham,Brighton,Tottenham,Southampton,Norwich,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2
Leander,Dendoncker,MID,WOL,4400000,3,15,1.9,4.31818181818182E-07,3.40909090909091E-06,0,598766,0,8,0,0,0,0,0,3.4,11016,-1,0,15,1,0.4,0,1.8,0,0,3,0,0,10.1,347294,1,-1,0,0,590,7837,0,0,53,Southampton,Newcastle,Arsenal,Aston Villa,Bournemouth,1.1,1.4,1.1,1.1,1.5,1.6,1.1,1.3,1.2,1,1,1,1.4,1.5,1.6,1,1,1.3,1.7,1,1.5,1.1,1.6,1,1.3,2.2,1.6,1.1,1.7,1
Gerard,Deulofeu,FWD,WAT,6100000,1,16,2,3.27868852459016E-07,2.62295081967213E-06,0,315663,1,15,0,0,0,0,0,2.6,3453,-4,0,16,4,0.4,0,2.5,2,0,0,0,1,1.9,70462,0,-1,0,0,446,724,0,0,63,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,1.4,2,2.1,1.9,1.9,1.8,1,2,1.2,2.4,1.2,1.9,1.4,1.5,2.3,1.2,2.1,1.1,1.1,1.4,1,2,1,1.6,1.6,3,1.6,1.2,1.7,1.2
Grady,Diangana,MID,WHU,4400000,0,0,0,0,0,0,7142,0,0,0,0,0,0,0,0,149,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,5711,0,-1,0,0,0,43,0,0,0,Everton,Sheffield United,Newcastle,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,1,2,0.25,5.10204081632653E-08,4.08163265306122E-07,0,10485,1,3,0,0,0,0,0,0.4,172,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0.2,5054,0,-1,0,0,102,72,0,0,7,Watford,Liverpool,Everton,Sheffield United,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Lucas,Digne,DEF,EVE,6000000,2,27,3.4,5.66666666666667E-07,4.5E-06,0,946867,1,13,0,0,0,0,0,4.5,39480,0,0,27,0,0.2,0,1,3,0,2,0,2,22.3,820743,0,-1,0,1,702,3797,0,0,147,West Ham,Brighton,Tottenham,Southampton,Norwich,4.1,2.4,4.6,3.3,4.4,2.6,2.7,3.5,2.6,3.6,3.8,3.8,2.4,3.8,3.1,5,2.9,5,2.3,5.1,2.3,3.4,2,4.8,2.7,3.3,2.6,4.6,3.9,3
Issa,Diop,DEF,WHU,4500000,1,25,3.1,6.88888888888889E-07,5.55555555555556E-06,0,119050,1,11,0,0,0,0,0,5.6,4736,0,0,25,0,0.7,0,3.2,2,0,3,0,0,5.2,212328,0,-1,0,0,720,1976,0,0,121,Everton,Sheffield United,Newcastle,Burnley,Tottenham,3.3,3,4.2,2,3.7,2.4,2.7,2.8,3.3,2.6,2.8,3.9,2.2,3.8,4.2,2.7,2.9,2.5,2.8,2.6,2.4,2.7,2.8,2.7,3.8,2.9,2.1,3.6,2.7,3.8
Moussa,Djenepo,MID,SOU,5200000,0,16,2,3.84615384615385E-07,3.07692307692308E-06,0,18111,2,0,0,0,0,2,0,3,424,-3,1,16,3,0.5,0,2.8,3,0,1,0,0,0.1,17787,0,-1,0,1,123,29,-1,0,65,Wolverhampton,Leicester,Man City,Everton,Arsenal,0,0,0,0,0,1.6,1.5,1.7,1,1.1,1.2,1.6,1.1,1.1,1.2,1.3,1.2,1.5,1,1.4,1.4,1.2,1.2,1.7,1,1.4,1.1,1.4,1.9,1.4
Matt,Doherty,DEF,WOL,6000000,1,30,3.75,6.25E-07,5E-06,0,137258,0,4,0,0,0,1,0,5,2239,0,0,30,0,0.9,0,5.2,3,0,2,0,1,2.8,71512,0,-1,0,1,412,8552,0,0,84,Southampton,Newcastle,Arsenal,Aston Villa,Bournemouth,3.4,4.8,3.3,4.8,2.8,3.9,4.2,3.5,4.8,2.9,3,3.8,4,5.2,4.5,3.4,3.7,5,4.5,3.9,3.8,4.3,3,4.2,3.7,5.1,5.3,2.8,5.3,3.4
Abdoulaye,Doucoure,MID,WAT,5700000,3,14,1.8,3.15789473684211E-07,2.45614035087719E-06,0,149973,1,20,0,0,0,0,0,2.5,810,-3,0,14,3,0.4,0,2.2,0,0,1,0,0,1,8189,1,-1,0,0,700,106,0,0,83,Tottenham,Bournemouth,Chelsea,Norwich,Burnley,0.9,1.7,1.1,0.9,1.6,1.3,0.9,1.8,0.9,1.7,1.8,1.2,1.4,1.2,1.3,0.9,1.6,1,0.9,0.9,0.9,1.4,0.9,1.2,0.9,1.7,1.6,0.9,0.9,0.9
,Douglas Luiz,MID,AVL,4500000,6,22,2.75,6.11111111111111E-07,4.88888888888889E-06,0,224190,1,5,0,0,0,2,0,4.9,4462,0,0,22,0,0.4,0,1.8,2,0,2,0,0,3.9,407968,0,-1,0,0,279,7830,0,0,76,Brighton,Man City,Liverpool,Wolverhampton,Newcastle,3,1.4,1.8,2.3,3,1.4,1.5,2.7,3.3,2.3,3.2,2.2,1.7,1.4,2,3.3,2.4,2.5,2.5,3.1,1.4,2.2,2.1,2.8,1.5,3.2,3.3,1.8,2.7,1.7
Luke,Dreher,MID,CRY,4400000,0,0,0,0,0,0,4067,0,0,0,0,0,0,0,0,146,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4012,0,-1,0,0,0,82,0,0,0,Man City,Arsenal,Leicester,Chelsea,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,BUR,4400000,0,0,0,0,0,0,111660,0,0,0,0,0,0,0,0,908,-1,0,0,1,0,0,0,0,0,0,0,0,0.9,15690,0,-1,0,0,0,27,0,0,0,Leicester,Chelsea,Sheffield United,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josip,Drmic,FWD,NOR,5400000,5,10,1.7,3.14814814814815E-07,1.85185185185185E-06,0,10820,0,2,0,0,0,1,0,1.9,121,-1,0,10,1,0.4,0,2,0,0,0,0,0,0.1,3488,0,-1,0,0,72,214,0,0,30,Bournemouth,Man Utd,Brighton,Watford,Everton,0.9,2.1,0.8,2.2,0.8,1.6,1.1,0.9,0.8,1.2,0.8,2,1.7,0.8,1.7,0.8,0.8,1.2,0.8,1.7,0.8,1.4,1.8,0.8,1.5,1.1,1.3,1,1.6,0.9
Martin,Dubravka,GLK,NEW,5000000,8,29,3.6,7.2E-07,5.8E-06,0,32282,0,13,0,22,0,0,0,5.8,609,0,0,29,0,0.8,0,4,1,0,3,0,0,0.9,23302,0,-1,0,0,720,591,0,0,139,Chelsea,Wolverhampton,West Ham,Bournemouth,Aston Villa,2.9,3.5,3.7,3,3.6,3.1,4.5,3.4,2.4,5.2,3.2,5.2,4.9,3.2,3.5,3.9,4.5,2.8,3.3,3.9,3.9,3.9,4.8,2.3,4.2,3,3.5,4.7,3,3.4
Mark,Duffy,MID,SHU,5300000,0,0,0,0,0,0,4711,0,0,0,0,0,0,0,0,10,-2,0,0,2,0,0,0,0,0,0,0,0,0,119,0,-1,0,0,0,1,0,0,0,Arsenal,West Ham,Burnley,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shane,Duffy,DEF,BHA,4900000,0,11,1.375,2.80612244897959E-07,2.24489795918367E-06,0,129489,0,4,0,0,0,0,0,2.2,3559,-1,0,11,1,0.1,0,0.5,0,0,1,0,0,1.3,32059,0,-1,0,0,360,20,0,0,65,Aston Villa,Everton,Norwich,Man Utd,Leicester,0,0,0,0,0,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.7,0.8,1.2,0.7,0.8,1.1,1.1,1.4,0.7,0.8,0.7,1.4,0.7,0.7,0.7,0.9,1.4,0.7
Paul,Dummett,DEF,NEW,4500000,0,16,2.3,5.11111111111111E-07,3.55555555555556E-06,0,14451,2,13,0,0,0,0,0,3.6,379,0,0,16,0,0.3,0,1.5,2,0,2,0,0,0.3,17992,1,-1,0,0,630,73,0,0,111,Chelsea,Wolverhampton,West Ham,Bournemouth,Aston Villa,1.4,1.8,1.9,1.5,1.8,1.5,2.4,1.7,1.2,2.9,1.5,2.9,2.7,1.6,1.8,2,2.4,1.3,1.6,2,2,2,2.6,1.2,2.2,1.4,1.7,2.5,1.4,1.7
Lewis,Dunk,DEF,BHA,4600000,10,33,4.1,8.91304347826087E-07,7.17391304347826E-06,0,310196,4,10,0,0,0,0,0,7.2,2268,1,0,33,-1,1,0,4.8,7,0,3,0,2,10.7,491614,0,-1,0,2,720,36339,0,0,173,Aston Villa,Everton,Norwich,Man Utd,Leicester,4.4,6.1,5.4,3.9,5.8,4,3.4,4.3,4,4.7,4.1,3.7,4.3,4.7,5.7,2.9,4.5,5.5,5.4,6.1,3.9,4.5,3.9,6.1,3.1,4.2,3.8,4.7,5.9,3
Jake,Eastwood,GLK,SHU,4400000,0,0,0,0,0,0,8138,0,0,0,0,0,0,0,0,113,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,1412,0,-1,0,0,0,23,0,0,0,Arsenal,West Ham,Burnley,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ederson,GLK,MCI,6100000,0,29,3.6,5.9016393442623E-07,4.75409836065574E-06,0,474015,2,9,0,20,0,0,0,4.8,16953,1,0,29,-1,0.5,0,3,0,0,3,0,0,21.9,644450,0,-1,0,0,720,12393,0,0,146,Crystal Palace,Aston Villa,Southampton,Liverpool,Chelsea,3.7,4.4,3,3.7,3.1,4.8,2.8,4.9,3.2,4.6,3.6,3.5,4.9,4,4.9,4.9,3.7,3.9,3.6,3.3,3.6,3.5,3.3,3,4.3,4.8,3.4,2.6,3.9,4.1
John,Egan,DEF,SHU,4500000,6,27,3.4,7.55555555555556E-07,6E-06,0,5580,0,7,0,0,0,0,0,6,164,0,0,27,0,0.9,0,4.2,1,0,3,0,0,0.2,6189,0,-1,0,0,720,482,0,0,140,Arsenal,West Ham,Burnley,Tottenham,Man Utd,2.6,4.1,2.8,3.7,4.2,3.6,4.2,2.9,3.7,3.4,3.5,3.4,3.7,3.1,3.2,2.1,3.7,2,2.8,4,3.4,4.7,3.6,3.6,2.8,2.5,2.5,3.6,4.1,4.3
Anwar,El Ghazi,MID,AVL,5500000,9,34,4.9,8.90909090909091E-07,6.18181818181818E-06,0,30187,0,9,0,0,0,2,0,6.2,1717,0,0,34,0,1.1,0,6,0,0,2,0,3,1,69586,0,-1,0,0,484,26431,0,0,104,Brighton,Man City,Liverpool,Wolverhampton,Newcastle,6.6,3.3,4.5,5.4,6.7,3.6,3.9,6.3,6.8,5.6,7,5.3,4.4,3.8,5,7.1,5.6,5.9,5.8,6.4,3.5,5.3,5.1,6.3,3.9,7,7.1,4.5,6.2,4.3
Ahmed,El Mohamady,DEF,AVL,4300000,0,7,0.875,2.03488372093023E-07,1.62790697674419E-06,0,93372,0,7,0,0,0,0,0,1.6,1742,-2,0,7,2,0,0,0.2,3,0,0,0,0,1.1,34307,0,-1,0,0,230,329,0,0,53,Brighton,Man City,Liverpool,Wolverhampton,Newcastle,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.6,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.7,0.7,0.4,0.4,0.4
Harvey,Elliott,MID,LIV,4500000,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,-1,0,0,0,27,0,0,0,Man Utd,Tottenham,Aston Villa,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elneny,MID,ARS,4300000,0,0,0,0,0,0,45030,0,0,0,0,0,0,0,0,1964,-2,0,0,2,0,0,0,0,0,0,0,0,0.7,59818,0,-1,0,0,0,3946,0,0,0,Sheffield United,Crystal Palace,Wolverhampton,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohamed,Elyounoussi,MID,SOU,5300000,0,0,0,0,0,0,2930,0,0,0,0,0,0,0,0,21,-2,0,0,2,0,0,0,0,0,0,0,0,0,182,0,-1,0,0,0,1,0,0,0,Wolverhampton,Leicester,Man City,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Emerson,DEF,CHE,5500000,0,5,0.625,1.13636363636364E-07,9.09090909090909E-07,0,191113,0,10,0,0,0,0,0,0.9,1770,0,0,5,0,0,0,0.2,0,0,0,0,0,0.9,152788,0,-1,0,0,374,59,0,0,74,Newcastle,Burnley,Watford,Crystal Palace,Man City,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Bjorn,Engels,DEF,AVL,4500000,6,27,3.4,7.55555555555556E-07,6E-06,0,32870,1,11,0,0,0,0,0,6,1820,0,0,27,0,0.8,0,3.5,4,0,3,0,0,1,81928,0,-1,0,1,704,309,0,0,134,Brighton,Man City,Liverpool,Wolverhampton,Newcastle,0,2.6,3.3,2.7,5,2.7,2.5,4.7,4,3.3,4.3,3,2,2.9,2.5,4.4,2,4.5,3.4,3.7,2.8,3.4,3.9,3.4,2.9,5,5,3.4,3.5,3.2
Christian,Eriksen,MID,TOT,8800000,2,23,2.9,3.29545454545455E-07,2.61363636363636E-06,0,308483,2,9,0,0,0,1,0,2.6,6062,-2,0,23,2,0.3,0,2.8,3,0,1,0,1,3.8,101394,0,-1,0,0,515,1481,0,0,100,Watford,Liverpool,Everton,Sheffield United,West Ham,3.6,1.5,1.9,3.4,1.7,3.5,1.4,3.4,2.4,2.4,3.3,1.5,2.6,2,2.2,3.5,1.6,1.4,1.6,3.1,1.8,3.5,2.5,3.5,3.4,2.5,3,2.2,3,1.6
Jonny,Evans,DEF,LEI,5000000,0,29,3.6,7.2E-07,5.8E-06,0,49822,1,7,0,0,0,0,0,5.8,2099,0,0,29,0,0.8,0,3.8,4,0,2,0,1,1.9,108485,0,-1,0,1,720,7995,0,0,159,Burnley,Southampton,Crystal Palace,Arsenal,Brighton,4.2,3.4,2.8,4,2.5,5.4,4.9,3.1,4.8,2.5,3.8,3.2,3.8,3.7,1.9,4.6,3.9,2.7,3.4,2,5.1,3,4.2,3.3,5.4,2.3,1.9,4.2,2.8,5.4
Lukasz,Fabianski,GLK,WHU,5100000,0,32,4.6,9.01960784313725E-07,6.27450980392157E-06,0,286030,0,8,0,20,0,0,0,6.3,29055,1,0,32,-1,0.9,0,4.8,4,0,3,0,0,4.3,230885,0,-1,0,2,573,296,0,0,135,Everton,Sheffield United,Newcastle,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,4.2,6.5,6.8,4.9,5.3,4.6,5.1,4.7,4.4,4.9,5.1,4.9,5.8,5.3,4,6.2,4.9,6.4
,Fabinho,MID,LIV,5500000,1,19,2.4,4.36363636363636E-07,3.45454545454545E-06,0,68304,3,6,0,0,0,0,0,3.5,2579,0,0,19,0,0.3,0,1.8,2,0,2,0,1,1.5,73260,0,-1,0,0,646,1098,0,0,130,Man Utd,Tottenham,Aston Villa,Man City,Crystal Palace,1.4,1.7,1.3,1.2,1.6,2.1,2.2,2.3,2.3,1.7,1.3,1.9,2.2,1.3,2.3,2.2,1.6,1.5,1.5,2.1,2.3,1.8,2.4,1.2,1.6,2,2.2,1.8,1.4,2
Ralf,Fahrmann,GLK,NOR,4400000,0,1,0.125,2.84090909090909E-08,2.27272727272727E-07,0,19329,0,1,0,1,0,0,0,0.2,528,-1,0,1,1,0,0,0.2,0,0,0,0,0,0.4,3605,0,-1,0,0,21,17,0,0,6,Bournemouth,Man Utd,Brighton,Watford,Everton,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Akin,Famewo,DEF,NOR,4000000,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,-1,0,0,0,185,0,0,0,Bournemouth,Man Utd,Brighton,Watford,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
